37.821683	199251
37.774019	85677
37.718036	58818
37.775817	91955
37.774468	79874
37.827079	74008
37.747264	59076
37.785260	118221
37.819210	342987
37.836297	84732
37.796502	73051
37.797401	73051
37.845065	60252
37.819659	342987
37.815837	104811
37.759405	36982
37.798076	203756
37.755583	65703
37.777841	88460
37.799874	203756
37.754009	36982
37.870021	397940
37.856082	93586
37.774918	67572
37.755583	45579
37.822582	60841
37.772670	67572
37.764126	53648
37.796727	96729
37.819210	342987
37.835847	101933
37.868897	397940
37.720509	72785
37.750187	34503
37.796951	49200
37.797626	38592
37.785260	88460
37.843491	132725
37.752885	45579
37.863726	71805
37.837421	84732
37.754683	65703
37.811790	199251
37.801673	77265
37.844166	76848
37.756707	36982
37.838320	201365
37.854733	87042
37.722083	70180
37.823481	64601
37.831575	63067
37.784811	105678
37.777391	79874
37.868897	53386
37.825055	99419
37.821683	199251
37.868672	397940
37.787509	118221
37.828428	82495
37.773119	79874
37.798076	38592
37.830451	63067
37.811116	93593
37.800099	49200
37.870021	44244
37.833599	63067
37.794478	59313
37.786160	135961
37.778066	79874
37.824606	64601
37.807968	203756
37.860129	80920
37.817861	342987
37.846414	110666
37.823257	37632
37.802347	99628
37.776942	135961
37.821458	60841
37.763452	51216
37.848438	243730
37.787733	118221
37.808193	113620
37.795153	69381
37.849337	110666
37.770646	65703
37.800998	39264
37.805945	61230
37.828203	99419
37.737596	58818
37.795602	69381
37.827753	88813
37.763901	51216
37.839894	243730
37.830002	63067
37.722982	72785
37.779190	63684
37.825730	199251
37.842142	201365
37.852709	265679
37.825730	37632
37.759405	58818
37.822132	60886
37.731751	44874
37.842592	243730
37.822357	269798
37.809992	145380
37.803022	203756
37.720959	58818
37.782787	105678
37.804371	203756
37.778291	45348
37.740969	57700
37.803022	96729
37.734224	58818
37.778740	79874
37.726580	58441
37.824381	37632
37.850911	181040
37.862377	238371
37.858780	93586
37.749737	58818
37.845965	132725
37.816287	60886
37.856532	238371
37.787284	105678
37.850236	181040
37.825505	169770
37.778291	85677
37.811565	232865
37.754234	45579
37.730177	58818
37.822132	64601
37.801448	49200
37.812465	60886
37.818760	342987
37.802797	39264
37.842367	60252
37.813814	83921
37.816062	199251
37.842142	118159
37.839669	186438
37.810666	179252
37.716013	77212
37.722533	70180
37.814039	104811
37.811790	199251
37.838320	169770
37.817861	60886
37.850461	181040
37.853384	80920
37.814263	179252
37.842817	118159
37.776492	61608
37.842817	186438
37.803921	39264
37.805945	145380
37.822807	60841
37.837196	84732
37.817636	342987
37.843716	243730
37.854958	186438
37.772670	79874
37.735123	58818
37.821908	80861
37.867323	106714
37.800549	113620
37.841918	76848
37.828877	269798
37.758955	58818
37.791331	54560
37.836297	132725
37.842142	201365
37.776042	45348
37.817861	37632
37.826404	169770
37.810441	232865
37.832924	199251
37.785485	135961
37.805720	99628
37.801898	38592
37.795827	135961
37.808418	145380
37.825730	269798
37.832250	82495
37.787059	61336
37.717362	77212
37.776042	61608
37.835847	169770
37.794254	135961
37.762103	51216
37.729727	44874
37.868448	106714
37.845515	81219
37.852934	238371
37.854508	186438
37.845740	243730
37.718710	70180
37.827528	63067
37.810441	104811
37.772670	79874
37.850686	186438
37.840119	132725
37.781888	38766
37.810216	179252
37.872045	397940
37.812914	60886
37.775593	45348
37.720284	70180
37.777841	57562
37.768173	85677
37.725680	58441
37.804596	203756
37.814263	74158
37.875642	86417
37.776492	67572
37.818760	342987
37.861927	238371
37.799425	49200
37.753334	68495
37.833599	199251
37.760979	68495
37.746365	57700
37.821008	64601
37.788858	61336
37.782787	88460
37.811341	179252
37.861478	80920
37.836522	169770
37.864625	106714
37.777166	57562
37.821908	199251
37.844840	132725
37.862152	71805
37.807294	61230
37.738271	58818
37.847988	110666
37.860578	79930
37.841693	110666
37.863276	106714
37.863052	238371
37.841693	201365
37.843267	132725
37.852485	186438
37.774468	67572
37.840119	169770
37.773794	105678
37.759180	53648
37.803472	77265
37.857206	238371
37.788633	135961
37.855857	265679
37.819659	37632
37.770871	41122
37.789532	54560
37.838995	169770
37.778515	45348
37.732425	58818
37.840344	132725
37.771995	49741
37.828203	269798
37.848213	63031
37.865075	75759
37.803022	39264
37.747039	58818
37.830451	199251
37.774918	58765
37.812690	74158
37.744116	58818
37.788633	61336
37.851136	243730
37.840793	132725
37.733100	58818
37.751536	40057
37.728828	58818
37.800099	203756
37.779190	88460
37.845965	243730
37.809542	232865
37.858555	238371
37.844391	87527
37.760079	68495
37.799200	38592
37.732425	58818
37.808193	59935
37.808643	93415
37.837871	132725
37.825730	63067
37.747489	57700
37.810666	232865
37.795602	203756
37.759630	36982
37.843267	110666
37.833374	63067
37.787958	135961
37.797851	73051
37.854508	186438
37.787733	61336
37.750412	52470
37.824381	88813
37.825280	74008
37.862377	109688
37.872270	397940
37.785935	103863
37.775143	63684
37.789307	54560
37.845965	84732
37.740744	58818
37.810891	145380
37.803247	96729
37.869572	106714
37.768173	65703
37.828428	82495
37.771770	67572
37.805495	83784
37.726804	58818
37.842817	186438
37.831126	82495
37.822132	199251
37.795153	113620
37.781663	61141
37.878340	71848
37.835847	74008
37.859679	71805
37.795827	170383
37.819884	83921
37.809317	93593
37.783686	88460
37.819884	269798
37.773344	85677
37.813364	232865
37.847763	62063
37.779190	79874
37.843941	60252
37.798076	69381
37.810891	59935
37.824156	199251
37.774918	45348
37.880139	95103
37.856756	265679
37.817186	60886
37.799425	203756
37.724106	70180
37.859679	93586
37.842817	243730
37.717586	58818
37.754234	58818
37.844391	186438
37.845515	186438
37.846864	118159
37.814713	52707
37.807519	51819
37.796052	135961
37.809542	145380
37.834948	199251
37.777391	85677
37.760979	41122
37.853609	186438
37.832924	186438
37.860129	71805
37.783911	43014
37.727929	44874
37.767274	50815
37.874518	71848
37.776942	45348
37.774019	135961
37.859454	238371
37.857431	79930
37.823931	269798
37.844166	243730
37.837871	225315
37.838995	132725
37.807294	99628
37.751761	40057
37.857881	71805
37.785485	51209
37.803022	39264
37.726804	70180
37.812015	60841
37.785035	54560
37.775143	79874
37.782338	135961
37.771096	67572
37.828203	169770
37.858105	80920
37.743442	58818
37.765475	41122
37.845965	181040
37.838545	132725
37.740744	58818
37.821458	241961
37.802123	93415
37.798750	203756
37.798975	203756
37.782562	51209
37.866424	238371
37.819659	37632
37.780089	45348
37.765925	51216
37.802123	38592
37.773569	105678
37.820783	199251
37.812015	145380
37.841918	132725
37.821233	80861
37.794254	113620
37.801223	77265
37.745690	57700
37.738271	58818
37.830451	74008
37.853384	186438
37.824381	199251
37.849112	186438
37.841018	60252
37.788408	61336
37.765700	65703
37.782562	135961
37.836522	82495
37.794928	59995
37.779640	63684
37.833374	201365
37.807968	232865
37.757381	52470
37.766599	51216
37.822132	269798
37.826404	88813
37.807519	51819
37.844166	76848
37.794478	59313
37.826854	88813
37.796502	170383
37.768398	67572
37.853159	87042
37.755133	34503
37.787509	49929
37.777166	79874
37.760979	36982
37.808643	96729
37.800324	143202
37.856532	93586
37.781438	38766
37.865525	44244
37.883286	95103
37.807968	145380
37.830676	88813
37.761878	41122
37.794029	69381
37.836971	74008
37.827304	199251
37.836072	74008
37.772895	67572
37.853159	265679
37.798975	113620
37.837646	243730
37.856082	265679
37.752435	58818
37.764801	85677
37.821908	37632
37.767049	39402
37.830002	63067
37.866424	35190
37.845740	186438
37.850011	181040
37.870921	397940
37.775143	79874
37.797626	113620
37.830676	63067
37.784361	88460
37.850236	79930
37.783012	43014
37.760979	53648
37.821008	241961
37.771995	91955
37.851585	181040
37.849112	181040
37.753110	58818
37.823257	199251
37.830226	82495
37.751086	59076
37.838770	101933
37.851136	243730
37.808193	232865
37.789532	56209
37.797626	59995
37.784811	135961
37.854508	110223
37.827304	74008
37.859679	79930
37.732200	44874
37.769747	85677
37.803022	203756
37.849787	181040
37.816737	342987
37.771546	39402
37.759180	52470
37.778965	63684
37.775593	63684
37.802797	96729
37.820559	37632
37.769522	85677
37.866424	35190
37.833374	169770
37.797176	170383
37.808643	232865
37.791780	94027
37.806619	99628
37.731076	58818
37.779640	57562
37.784586	105678
37.803696	203756
37.862827	75759
37.767274	50815
37.765700	41122
37.749512	40057
37.838095	169770
37.841468	76848
37.827753	88813
37.812015	59935
37.779190	38766
37.782787	105678
37.831126	74008
37.755808	45579
37.790656	56657
37.868672	53386
37.845065	110666
37.842142	243730
37.822357	64601
37.872719	79349
37.730402	44874
37.836072	169770
37.779640	57562
37.796052	113620
37.788633	94027
37.845515	118159
37.721408	72785
37.816512	75966
37.769747	65703
37.742093	58818
37.799200	96729
37.807294	83784
37.817411	199251
37.871146	44244
37.754009	34503
37.800324	99628
37.786834	105678
37.841243	132725
37.773569	63684
37.798525	113620
37.832924	74008
37.814713	179252
37.804821	83784
37.828877	269798
37.832924	101933
37.807519	93415
37.783686	105678
37.774244	79874
37.807968	51819
37.816737	60841
37.868672	106714
37.813589	104811
37.838320	110666
37.789532	135961
37.784136	88460
37.756032	34503
37.780539	58765
37.849337	63031
37.827304	80861
37.804146	96729
37.804821	203756
37.734224	44874
37.830226	82495
37.844616	186438
37.817636	342987
37.818985	241961
37.799200	49200
37.811790	60841
37.847538	118159
37.768173	85677
37.789082	118221
37.783237	58765
37.826179	98650
37.847763	63031
37.799874	96729
37.781213	63684
37.805945	83784
37.816737	104811
37.839894	84732
37.829552	99419
37.875867	71848
37.854283	265679
37.728603	44874
37.811341	71906
37.844616	76848
37.795153	59313
37.772670	63684
37.857431	238371
37.745915	57700
37.806844	145380
37.787059	105678
37.833599	101933
37.811565	179252
37.752210	45579
37.798750	49200
37.847763	101933
37.774019	45348
37.801673	65410
37.855183	186438
37.827079	64601
37.838095	85046
37.848887	181040
37.772670	63684
37.881488	95103
37.840119	132725
37.840119	243730
37.820109	60841
37.824381	98650
37.836971	63067
37.831351	199251
37.815163	104811
37.808643	203756
37.880139	95103
37.817411	199251
37.829102	269798
37.856981	238371
37.786384	118221
37.869347	44244
37.845515	118159
37.748838	40057
37.756032	36982
37.837646	158575
37.853384	79930
37.774693	79874
37.803022	83784
37.792005	94027
37.782787	51209
37.867998	35190
37.846414	110666
37.859454	71805
37.806394	113620
37.845965	186438
37.804371	203756
37.819884	60841
37.809767	232865
37.800549	140165
37.848887	181040
37.827304	88813
37.765475	85677
37.803472	93415
37.785485	61141
37.744566	58818
37.866199	35190
37.792905	69381
37.798750	49200
37.861253	85182
37.742767	57700
37.772445	67572
37.826854	88813
37.847538	181040
37.750187	40057
37.831575	169770
37.789532	56657
37.811565	104811
37.840344	132725
37.812015	232865
37.815612	60886
37.815837	199251
37.749287	58818
37.850236	76848
37.800099	93415
37.773344	85677
37.778515	57562
37.760304	36982
37.780539	88460
37.826854	88813
37.772670	63684
37.732875	44874
37.765475	65703
37.790431	56657
37.827978	88813
37.859005	79930
37.830226	106750
37.727029	145526
37.849112	181040
37.813364	179252
37.840569	243730
37.852934	87042
37.836522	63067
37.810891	74158
37.799874	96729
37.799874	73051
37.841693	85046
37.788633	61336
37.843267	186438
37.796502	170383
37.862152	238371
37.860803	85182
37.769972	85677
37.748163	59076
37.854058	87042
37.842817	118159
37.747714	57700
37.799649	203756
37.804821	39264
37.765475	51216
37.837646	169770
37.861703	71805
37.729727	58818
37.825505	63067
37.770871	65703
37.861927	238371
37.866649	44244
37.838770	169770
37.815163	342987
37.847313	181040
37.755358	68495
37.744791	58818
37.796727	94027
37.743667	58818
37.832924	169770
37.785035	38766
37.877216	71848
37.833599	82495
37.797176	73051
37.833824	74008
37.732650	46186
37.864401	75759
37.753110	34503
37.846639	243730
37.780089	61141
37.781888	105678
37.811565	51819
37.762777	53648
37.826629	199251
37.757831	68495
37.837196	84732
37.762777	41122
37.730851	58818
37.860803	85182
37.831126	199251
37.802123	38592
37.782787	88460
37.785935	43014
37.799649	203756
37.856532	85182
37.765925	50815
37.807294	61230
37.875417	71848
37.832700	158575
37.856981	265679
37.768173	85677
37.794928	135961
37.869122	44244
37.766599	65703
37.763002	41122
37.747938	57700
37.873394	71848
37.773344	67572
37.856532	93586
37.772445	67572
37.861478	238371
37.838095	186438
37.814488	60841
37.851136	62063
37.812690	75966
37.773794	67572
37.763002	53648
37.830901	169770
37.805270	99628
37.836072	186438
37.840793	110666
37.877216	120617
37.849562	62063
37.807519	99628
37.812690	145380
37.775817	45348
37.836971	186438
37.836971	84732
37.825505	88813
37.751311	40057
37.755583	68495
37.828653	269798
37.832475	74008
37.849337	186438
37.794478	59995
37.803247	77265
37.871146	86417
37.850686	81219
37.808193	59935
37.827528	88813
37.795827	59995
37.735348	58818
37.850911	62063
37.867998	75759
37.769522	41122
37.756257	36982
37.794703	73051
37.798525	203756
37.771770	49741
37.761203	53648
37.795153	135961
37.839444	110666
37.841918	186438
37.831575	88813
37.800549	96729
37.801448	99628
37.815388	232865
37.837871	110666
37.723207	72785
37.732425	58818
37.849562	243730
37.830226	63067
37.819659	60886
37.778515	67572
37.784361	135961
37.809092	93593
37.812015	199251
37.808643	51819
37.825730	88813
37.844391	76848
37.814488	104811
37.766599	85677
37.770197	41122
37.858555	109688
37.772220	49741
37.827528	199251
37.773119	79874
37.727704	58818
37.799649	203756
37.811341	232865
37.849562	81219
37.792905	135961
37.816062	104811
37.729278	58441
37.809542	232865
37.779190	79874
37.784361	105678
37.841918	85046
37.837646	169770
37.777616	58765
37.838320	84732
37.753110	58818
37.844840	186438
37.850461	225315
37.816512	60841
37.787733	61336
37.775817	63684
37.810891	59935
37.780089	135961
37.869797	44244
37.854283	93586
37.807743	199251
37.801673	140165
37.809542	232865
37.824156	60886
37.792680	59995
37.727254	58441
37.780314	88460
37.765250	85677
37.809992	93593
37.812240	60886
37.845740	243730
37.765475	65703
37.870246	397940
37.855857	110223
37.868448	397940
37.826179	169770
37.758056	65703
37.775368	79874
37.796052	113620
37.844166	186438
37.862152	75759
37.747264	57700
37.782787	51209
37.775368	91955
37.776492	61608
37.837196	186438
37.759854	52470
37.754459	52470
37.778965	58765
37.809992	232865
37.783911	105678
37.847089	181040
37.831126	199251
37.860354	238371
37.789982	59995
37.868672	238371
37.857206	238371
37.827528	88813
37.785935	61336
37.833599	199251
37.850461	63031
37.830451	269798
37.854508	93586
37.778740	135961
37.717362	77212
37.839220	132725
37.724106	72785
37.779640	57562
37.798300	203756
37.774693	67572
37.826404	37632
37.809992	96729
37.783462	105678
37.837196	85046
37.772445	68495
37.822357	199251
37.776717	63684
37.749063	45579
37.869122	75759
37.779190	79874
37.784811	51209
37.851360	186438
37.849337	186438
37.804596	145380
37.848662	186438
37.812465	232865
37.822132	60886
37.813139	52707
37.766599	41122
37.843941	110666
37.838095	243730
37.783911	61141
37.827304	88813
37.722533	72785
37.787733	61336
37.814263	342987
37.873619	397940
37.783462	54560
37.858780	109688
37.823706	199251
37.813364	74158
37.743667	58818
37.779864	88460
37.787733	54560
37.766375	41122
37.747264	40057
37.854733	110223
37.801673	99628
37.788408	135961
37.774244	67572
37.802572	61230
37.798525	49200
37.818086	60841
37.791331	103863
37.785035	61141
37.872494	397940
37.860129	109688
37.740969	58818
37.798076	59313
37.828877	169770
37.809317	145380
37.780314	79874
37.786160	43014
37.828428	88813
37.864625	61092
37.840119	186438
37.806170	83784
37.810216	179252
37.800774	99628
37.833599	63067
37.737596	58818
37.783911	51209
37.824830	88813
37.856981	80920
37.812015	59935
37.761203	52470
37.861478	238371
37.807519	203756
37.825730	64601
37.824156	269798
37.781663	105678
37.860129	238371
37.739170	58818
37.841243	60252
37.827978	74008
37.867773	35190
37.843491	76848
37.865525	106714
37.826404	37632
37.780089	105678
37.739845	58818
37.785485	43014
37.788408	54560
37.829102	269798
37.815163	342987
37.737371	58818
37.835173	199251
37.803472	99628
37.786834	43014
37.779190	38766
37.784811	105678
37.795378	170383
37.818985	60841
37.834048	169770
37.714888	70180
37.716462	70180
37.762103	41122
37.838995	169770
37.772445	79874
37.815163	104811
37.792005	54560
37.718261	77212
37.768623	68495
37.839220	101933
37.795827	135961
37.814039	104811
37.829102	99419
37.769297	49741
37.821233	199251
37.773569	67572
37.830676	169770
37.721184	72785
37.843716	60252
37.774468	63684
37.833374	99419
37.853159	265679
37.779640	79874
37.848662	186438
37.816512	60886
37.771995	61608
37.837421	169770
37.799425	96729
37.871146	238371
37.816062	199251
37.794254	59995
37.846864	76848
37.835847	169770
37.809542	203756
37.734673	46186
37.860803	222994
37.836971	84732
37.822807	241961
37.796277	94027
37.863052	75759
37.771995	61608
37.816062	104811
37.785935	135961
37.799649	73051
37.841918	243730
37.776942	45348
37.833599	169770
37.837196	84732
37.809767	199251
37.808867	203756
37.846189	181040
37.860578	238371
37.725455	58818
37.812015	51819
37.788858	94027
37.746365	58818
37.839220	101933
37.779640	79874
